match_id,playhq_match_id,season,parent_grade,competition,round,match_date,team1,team2,opponent_name,opponent_club_id,halls_head_innings_no,opposition_innings_no,batted_first,halls_head_batted_first,innings_shift_applied,innings_renumbered
825,01856af6-761b-415f-8140-530e0896805a,2013/14,C,C Grade: Jeffrey Cup,Round 11,,Halls Head Cricket Club,C Grade: Jeffrey Cup,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
826,d21fe241-7d52-4920-a575-53ef43e01e19,2013/14,C,C Grade: Jeffrey Cup,Round 8,,Halls Head Cricket Club,C Grade: Jeffrey Cup,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
827,2c56bf1e-05a6-400b-af98-580984302e55,2013/14,C,C Grade: Jeffrey Cup,Round 9,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
828,383cd046-c683-48b1-80eb-5c659b321eed,2013/14,C,C Grade: Jeffrey Cup,Round 15,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
829,eb52b676-80f3-44da-a829-7e4bf478dae3,2013/14,C,C Grade: Jeffrey Cup,Round 16,,Halls Head Cricket Club,C Grade: Jeffrey Cup,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
830,3f818b3c-0be8-4898-944d-8308609ce3f3,2013/14,C,C Grade: Jeffrey Cup,Round 5,,Halls Head Cricket Club,C Grade: Jeffrey Cup,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
831,3d58693c-34f0-4a6e-b5c3-8b496b632572,2013/14,C,C Grade: Jeffrey Cup,Round 12,,Halls Head Cricket Club,Singleton Irwinians Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
832,c05220ba-5453-474f-9401-8cb669464a71,2013/14,C,C Grade: Jeffrey Cup,Round 17,,Halls Head Cricket Club,C Grade: Jeffrey Cup,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
833,bcb41c67-6d92-48ad-a9bd-975aeb4cfdb1,2013/14,C,C Grade: Jeffrey Cup,Round 4,,Halls Head Cricket Club,C Grade: Jeffrey Cup,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
834,8f1ddea3-7e8e-4b96-b315-a1eddfeda8b2,2013/14,C,C Grade: Jeffrey Cup,Round 10,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
835,192191eb-0bea-485f-b8fa-a94f3e98caf2,2013/14,C,C Grade: Jeffrey Cup,Round 13,,Halls Head Cricket Club,C Grade: Jeffrey Cup,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
836,7c8f89c7-0964-4205-b848-ace5f109de1d,2013/14,C,C Grade: Jeffrey Cup,Round 6,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
837,c6145ad5-cdad-444a-9a95-d0cdda15f932,2013/14,C,C Grade: Jeffrey Cup,Semi Finals,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
838,b5348ed1-a06b-4343-86dc-d6ba562bf773,2013/14,C,C Grade: Jeffrey Cup,Round 14,,Halls Head Cricket Club,C Grade: Jeffrey Cup,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
839,e79bdb7a-1372-4d7c-8db6-e590cadcffd6,2013/14,C,C Grade: Jeffrey Cup,Round 1,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
840,c602c50e-f560-43bd-901c-ea8c408e5183,2013/14,C,C Grade: Jeffrey Cup,Round 7,,Halls Head Cricket Club,C Grade: Jeffrey Cup,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
841,365bb852-b529-4b90-b3b3-098004cb0fe8,2013/14,D,D Grade Ritchie Cup,Semi Finals,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,2,1,D Grade Ritchie Cup,no,+1,yes
842,8b13356d-8dc6-4964-be13-0ae0bca511fe,2013/14,D,D Grade Ritchie Cup,Round 7,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
843,f0a0250d-d23f-4b08-bcf5-1e1b37ccd3f5,2013/14,D,D Grade Ritchie Cup,Round 16,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
844,777c575f-21b7-4db4-8a3e-2bb7e6eb83a0,2013/14,D,D Grade Ritchie Cup,Round 13,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
845,43f3d811-e152-46ed-b462-461bf91f34e0,2013/14,D,D Grade Ritchie Cup,Round 4,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
846,9fbe414f-84ce-4439-9223-4db849e6dfcb,2013/14,D,D Grade Ritchie Cup,Round 5,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
847,cbcd186e-a93e-4a4e-b690-67c6ec7445bf,2013/14,D,D Grade Ritchie Cup,Round 8,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
848,6ada4d60-55d3-489f-a09c-6937231eaeca,2013/14,D,D Grade Ritchie Cup,Round 3,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,2,1,D Grade Ritchie Cup,no,+1,yes
849,b6401d74-6cb0-4628-8598-730457fcc5ca,2013/14,D,D Grade Ritchie Cup,Round 9,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
850,e5b2d6e3-b6a4-4895-8e6b-742888434d62,2013/14,D,D Grade Ritchie Cup,Round 15,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
